,train_loss,val_loss,train_accuracy,val_accuracy
0,0.12022041412686471,0.11926312239273734,0.5841392649903289,0.5739130434782609
1,0.1069602085208985,0.12401606233223625,0.6237911025145068,0.6260869565217392
2,0.09831077650160577,0.12254926717799643,0.6653771760154739,0.5478260869565217
3,0.09443916541810654,0.13187539421993752,0.6740812379110251,0.5304347826086957
4,0.08784707311389525,0.11184573329013327,0.688588007736944,0.591304347826087
5,0.0825387336587537,0.1084974441839301,0.7176015473887815,0.6086956521739131
6,0.07721924572837191,0.11817150349202363,0.7456479690522244,0.6086956521739131
7,0.0736745582097273,0.12111629778924196,0.769825918762089,0.6086956521739131
8,0.06951059364286798,0.12008917409440746,0.7775628626692457,0.5826086956521739
9,0.06570747948649773,0.13414206232713616,0.7998065764023211,0.5478260869565217
10,0.06100924021241974,0.12435975735602171,0.793036750483559,0.591304347826087
11,0.05537968936666299,0.16154552335324496,0.8413926499032882,0.5304347826086957
12,0.05254845723970946,0.12855080897393434,0.8317214700193424,0.6347826086956522
13,0.0509940443967597,0.16352557514024818,0.8558994197292069,0.5478260869565217
14,0.04768154755004139,0.18722106762554336,0.8626692456479691,0.5043478260869565
15,0.04504831037276949,0.13416609193967735,0.8665377176015474,0.6260869565217392
16,0.04041387044195972,0.1369976493327514,0.8858800773694391,0.6173913043478261
17,0.03761595015988705,0.15706113188163093,0.9003868471953579,0.5739130434782609
18,0.0362420544312903,0.14368095268373904,0.8965183752417795,0.5826086956521739
19,0.03164604789535992,0.1545384811318439,0.9177949709864603,0.6086956521739131
20,0.02798217833690648,0.15349592825640804,0.9226305609284333,0.6260869565217392
21,0.027449528187715108,0.16490181101405102,0.925531914893617,0.591304347826087
22,0.026325203608036963,0.1643405153699543,0.9274661508704062,0.591304347826087
23,0.02326786997448833,0.16759021878242492,0.9390715667311412,0.6173913043478261
24,0.022206577616500554,0.1730251765769461,0.941972920696325,0.6173913043478261
25,0.02041094002585923,0.1673628137163494,0.9545454545454546,0.591304347826087
26,0.019216760095457475,0.16140531016432721,0.9477756286266924,0.6
27,0.01627115372341393,0.20666158691696498,0.9593810444874274,0.5652173913043478
28,0.01627515742354405,0.1793252899594929,0.9671179883945842,0.6434782608695652
29,0.013368824617558913,0.1820549981749576,0.9738878143133463,0.6
30,0.012375951929034113,0.19819862965656362,0.9738878143133463,0.6173913043478261
31,0.011476029429361368,0.18432199605133223,0.9806576402321083,0.6521739130434783
32,0.01041034552279042,0.20967168950516243,0.9777562862669246,0.6260869565217392
33,0.011531885856099613,0.27793263028497284,0.9748549323017408,0.6173913043478261
34,0.01136588668621846,0.23527877210922862,0.9777562862669246,0.5826086956521739
35,0.007615951130822358,0.1943508540806563,0.988394584139265,0.6434782608695652
36,0.007070980199258703,0.23403497208719667,0.988394584139265,0.6260869565217392
37,0.010601929009295784,0.22063775522553403,0.9835589941972921,0.6260869565217392
38,0.007616243050348129,0.21522610083870267,0.988394584139265,0.6521739130434783
39,0.005045196358961138,0.22676501986773118,0.9941972920696325,0.6608695652173913
40,0.005097363809888329,0.24017515629529954,0.9932301740812379,0.5826086956521739
41,0.006144623447912029,0.23721925849499909,0.9941972920696325,0.6173913043478261
42,0.007181622436075567,0.33575129586717356,0.9922630560928434,0.5217391304347826
43,0.012398948147172392,0.22540960558082745,0.97678916827853,0.6347826086956522
44,0.003964055254409176,0.2338196077424547,0.9980657640232108,0.6695652173913044
45,0.007425610184790188,0.219411745019581,0.9874274661508704,0.6260869565217392
46,0.0034237719996385563,0.24210875008417213,0.9970986460348162,0.6173913043478261
47,0.004276487835916209,0.23151323367720064,0.9970986460348162,0.6347826086956522
48,0.0033307779828947565,0.24320017666272495,0.9980657640232108,0.6347826086956522
49,0.004147501336433159,0.25316643455754156,0.9961315280464217,0.6086956521739131
50,0.0040716234494605945,0.23848624520975611,0.9961315280464217,0.6608695652173913
51,0.0041974132919523725,0.24523367972477622,0.9941972920696325,0.6608695652173913
52,0.00684285407806929,0.2520461167978204,0.9874274661508704,0.6
53,0.003297542478149303,0.2679480623939763,0.9970986460348162,0.6086956521739131
54,0.004114111982985369,0.2541828504075175,0.9922630560928434,0.6173913043478261
55,0.003186757509969648,0.23940468547136887,0.9970986460348162,0.6521739130434783
56,0.0032634575544686255,0.26881048472031305,0.995164410058027,0.6521739130434783
57,0.009422051520788245,0.22640637185262596,0.9816247582205029,0.6173913043478261
58,0.003772270323517705,0.23120244262011155,0.995164410058027,0.6347826086956522
59,0.001915315566983027,0.24840310501015705,0.9980657640232108,0.6173913043478261
60,0.002846271417122172,0.2583184151545815,0.9970986460348162,0.5826086956521739
61,0.001963275176532858,0.2491344400074171,0.9990328820116054,0.6347826086956522
62,0.0026653889244997865,0.2633114148741183,0.9970986460348162,0.6434782608695652
63,0.0024085882050536907,0.24383972559286202,0.9980657640232108,0.6434782608695652
64,0.0018233091055377966,0.24527790164170057,0.9980657640232108,0.6347826086956522
65,0.0022965544106067666,0.2564104936045149,0.9970986460348162,0.6608695652173913
66,0.0013661400475631588,0.25429186199022374,0.9990328820116054,0.6521739130434783
67,0.007352448250275156,0.2477893653123275,0.9825918762088974,0.6260869565217392
68,0.0022921257679250698,0.2472905278853748,0.9970986460348162,0.6608695652173913
69,0.001476732585648961,0.25876354912052985,0.9990328820116054,0.6434782608695652
70,0.0015631845635864108,0.2687026290142018,0.9990328820116054,0.6086956521739131
71,0.0014375631462280932,0.263339327664479,0.9990328820116054,0.6608695652173913
72,0.0023574677080772113,0.28542719159437263,0.9970986460348162,0.591304347826087
73,0.0014292820973004976,0.268885226936444,0.9990328820116054,0.6260869565217392
74,0.002516261018735309,0.25704685397770094,0.9980657640232108,0.6782608695652174
75,0.0011489146922280871,0.2534791604332302,0.9990328820116054,0.6434782608695652
76,0.0012469524135139845,0.26475620490053425,0.9990328820116054,0.6782608695652174
77,0.0011678903400067085,0.26233462046669875,0.9990328820116054,0.6695652173913044
78,0.0018255104171005221,0.26831310313680895,0.9980657640232108,0.6521739130434783
79,0.0018010101924627628,0.2586682696705279,0.9980657640232108,0.6608695652173913
80,0.00337850318101822,0.26555057906586194,0.9932301740812379,0.6434782608695652
81,0.0019797015637473465,0.2709356283364089,0.9970986460348162,0.6173913043478261
82,0.001007406906819333,0.33137771033722424,0.9990328820116054,0.6173913043478261
83,0.0021285233105992406,0.2647167049024416,0.9980657640232108,0.6434782608695652
84,0.0011962742982788023,0.3000690790622131,0.9990328820116054,0.6260869565217392
85,0.003244923559533309,0.2796962812542915,0.9932301740812379,0.6347826086956522
