,train_loss,val_loss,train_accuracy,val_accuracy
0,0.14853277416247695,0.14439283661220384,0.3994197292069632,0.4782608695652174
1,0.13562676616056282,0.13991476141888162,0.5029013539651838,0.5478260869565217
2,0.1292995970184614,0.1363901340443155,0.5319148936170213,0.6347826086956522
3,0.12308135749754177,0.13327804803848267,0.5725338491295938,0.6695652173913044
4,0.1221784618998404,0.12616756895314094,0.5822050290135397,0.6608695652173913
5,0.11907629579363294,0.12583972526633222,0.5918762088974855,0.6608695652173913
6,0.11675332506805139,0.12454753336699112,0.5870406189555126,0.6521739130434783
7,0.11553864362622598,0.1217759907245636,0.6044487427466151,0.6608695652173913
8,0.11180906928715438,0.11839505226715752,0.6189555125725339,0.6260869565217392
9,0.11039520687706465,0.11444221164869225,0.6276595744680851,0.6608695652173913
10,0.11155621217459268,0.11505970903064894,0.6121856866537717,0.6434782608695652
11,0.10752185455719783,0.11350524788317473,0.6334622823984526,0.6782608695652174
12,0.1050525146826554,0.11501427422399106,0.6576402321083172,0.6782608695652174
13,0.10452980641816063,0.1173208412916764,0.6363636363636364,0.6782608695652174
14,0.1022699571843304,0.12201367979464324,0.6624758220502901,0.6173913043478261
15,0.10127732546809103,0.11787904138150422,0.6586073500967118,0.6695652173913044
16,0.1022963080865041,0.11141602785690971,0.6518375241779497,0.6608695652173913
17,0.10087613392498784,0.11581708322400631,0.6566731141199227,0.6695652173913044
18,0.09674396906300255,0.11841083687284719,0.6769825918762089,0.6521739130434783
19,0.0990231137153489,0.10988885475241619,0.6624758220502901,0.6521739130434783
20,0.09716874092990241,0.10880087795464889,0.6798839458413927,0.6608695652173913
21,0.09614292037902072,0.1070394446020541,0.6798839458413927,0.6782608695652174
22,0.09270152752242651,0.11484111055083897,0.695357833655706,0.6521739130434783
23,0.09241801560847394,0.11627996123355368,0.6895551257253385,0.6347826086956522
24,0.09317703184814011,0.11258284009021262,0.6934235976789168,0.6260869565217392
25,0.09672948597017063,0.1153508818667868,0.6827852998065764,0.5826086956521739
26,0.09044987525308155,0.11380796354749928,0.6866537717601547,0.6260869565217392
27,0.08679909617919294,0.10920209159021792,0.718568665377176,0.6347826086956522
28,0.08989118731344692,0.10877759197483892,0.7001934235976789,0.6347826086956522
29,0.08917525404887688,0.10408238146616065,0.6963249516441006,0.7043478260869566
30,0.08650605570762715,0.1018184218717658,0.718568665377176,0.7043478260869566
31,0.08726373665049182,0.10908209837001304,0.7117988394584139,0.6521739130434783
32,0.08561413723622346,0.10747190091920936,0.7108317214700194,0.6956521739130435
33,0.08506078993616989,0.11006570121516353,0.7137330754352031,0.7043478260869566
34,0.08640193815272827,0.10700569619303164,0.7214700193423598,0.6260869565217392
35,0.08697079695631503,0.11018200957256814,0.7030947775628626,0.6608695652173913
36,0.08332740686963559,0.10067910111468771,0.7243713733075435,0.7217391304347827
37,0.08334051059627441,0.1009978597578795,0.7340425531914894,0.7130434782608696
38,0.08160260305298597,0.10954269326251487,0.7359767891682786,0.6608695652173913
39,0.08329579490642253,0.1046842634677887,0.7321083172147002,0.7304347826086957
40,0.08106782758604858,0.10513063073158264,0.7292069632495164,0.6695652173913044
41,0.08123255482148847,0.1026607386443926,0.723404255319149,0.7304347826086957
42,0.0821716821314749,0.10998919139737669,0.7214700193423598,0.6434782608695652
43,0.07950258144038788,0.11011260462843854,0.7437137330754352,0.6869565217391305
44,0.07890181809779062,0.11309084425801816,0.7321083172147002,0.6608695652173913
45,0.07661129917581953,0.10101421475410462,0.7495164410058027,0.6695652173913044
46,0.07904681968331567,0.10558274725209112,0.7446808510638298,0.7130434782608696
47,0.07735403357668126,0.11266609896784244,0.7408123791102514,0.6782608695652174
48,0.08061073407732541,0.11001449952954831,0.7398452611218569,0.6869565217391305
49,0.07796752083924108,0.1053844356018564,0.758220502901354,0.7304347826086957
50,0.07531563578825624,0.12243132383927055,0.7514506769825918,0.6434782608695652
51,0.07663979933271095,0.10779669906782068,0.741779497098646,0.6782608695652174
52,0.07656469165817681,0.11249232784561489,0.7553191489361702,0.6347826086956522
53,0.07235597777297464,0.11147856090379799,0.7630560928433269,0.6869565217391305
54,0.07637184394282114,0.1175996500512828,0.7359767891682786,0.6608695652173913
55,0.07585413078101969,0.12570732831954956,0.7678916827852998,0.6782608695652174
56,0.07403295454019734,0.10995263839545458,0.758220502901354,0.7130434782608696
57,0.07443276657299562,0.11497997447200443,0.7640232108317214,0.6869565217391305
58,0.07771068992997507,0.112137153096821,0.7359767891682786,0.6260869565217392
59,0.07266908316247929,0.10645757784014163,0.7601547388781431,0.6608695652173913
60,0.0714661922716541,0.1064667170462401,0.7727272727272727,0.6608695652173913
61,0.06827233011187622,0.10553926916226097,0.7852998065764023,0.7043478260869566
62,0.07261343738442463,0.10967336037884588,0.7611218568665378,0.7043478260869566
63,0.07224371687759513,0.10961759971535724,0.7678916827852998,0.6695652173913044
64,0.06962362221465582,0.10890973262164903,0.7794970986460348,0.6695652173913044
65,0.06722337060843953,0.0977728536595469,0.776595744680851,0.6956521739130435
66,0.06839351351706156,0.10612420802531035,0.7940038684719536,0.7130434782608696
67,0.07063590746726012,0.1114318671433822,0.7717601547388782,0.6869565217391305
68,0.06704089999544782,0.1156986960898275,0.8065764023210832,0.7043478260869566
69,0.07025759430814758,0.1058189560537753,0.776595744680851,0.7130434782608696
70,0.06525699825997049,0.10831342520921126,0.7978723404255319,0.7043478260869566
71,0.06989431290435145,0.10665255007536514,0.7678916827852998,0.6956521739130435
72,0.07152870656270353,0.10025861353977866,0.7785299806576402,0.7217391304347827
73,0.06915483213024398,0.11330943133520044,0.7872340425531915,0.6521739130434783
74,0.06442184749147647,0.11536274630090465,0.8056092843326886,0.6956521739130435
75,0.07049413536976108,0.12027322753616002,0.769825918762089,0.6608695652173913
76,0.0656872113997286,0.10890794318655263,0.7949709864603481,0.6782608695652174
77,0.06279469324668556,0.1167537694391997,0.7978723404255319,0.6782608695652174
78,0.06419704531677918,0.12443239481552787,0.7969052224371374,0.6695652173913044
79,0.06304719889215851,0.10418526335902836,0.8085106382978723,0.7304347826086957
80,0.07026211701953204,0.11847238436989162,0.7649903288201161,0.6869565217391305
81,0.06309022951143392,0.10508731409259464,0.8065764023210832,0.7391304347826086
82,0.06722171327218096,0.11578945400922194,0.7852998065764023,0.7043478260869566
83,0.06443195112006346,0.12838476015173872,0.8007736943907157,0.6608695652173913
84,0.0691914742009091,0.11161476840143618,0.7959381044487428,0.6608695652173913
85,0.06457510741870684,0.10458977326102879,0.8104448742746615,0.6608695652173913
86,0.06233021922452768,0.10596912347752115,0.8017408123791102,0.6869565217391305
87,0.06282430682583519,0.11442008588625037,0.8017408123791102,0.6347826086956522
88,0.060370263692200526,0.11149164541907933,0.8056092843326886,0.6695652173913044
89,0.0662648331813471,0.11835945909437925,0.804642166344294,0.6608695652173913
90,0.06205004191375563,0.10072096327076788,0.793036750483559,0.6869565217391305
91,0.06033234891969876,0.1018572281236234,0.8065764023210832,0.6695652173913044
92,0.0577088833446083,0.10156557119410971,0.8085106382978723,0.7304347826086957
93,0.057459604564326416,0.10640834906826849,0.8239845261121856,0.6695652173913044
94,0.06354539713153987,0.10439159377761509,0.7862669245647969,0.6956521739130435
95,0.05677414098952679,0.11661556596341341,0.8268858800773694,0.6956521739130435
96,0.05483543842569772,0.11505083519479503,0.8307543520309478,0.6173913043478261
97,0.05952377378854115,0.10197912998821425,0.8085106382978723,0.7217391304347827
98,0.06037194417281584,0.12352109784665315,0.8085106382978723,0.6695652173913044
99,0.05574889267061619,0.11093797891036324,0.8365570599613152,0.7043478260869566
100,0.05489163511438112,0.12106016006158746,0.8278529980657641,0.6173913043478261
101,0.059596442586852226,0.12510799454606097,0.8065764023210832,0.6608695652173913
102,0.05734049564144598,0.11888248376224352,0.8027079303675049,0.6434782608695652
