,train_loss,val_loss,train_accuracy,val_accuracy
0,0.1880625337074065,0.1714956864066746,0.4903288201160541,0.6
1,0.1662421363695908,0.1532685020695562,0.5947775628626693,0.6521739130434783
2,0.1562141726510437,0.1445834960626519,0.6131528046421664,0.6521739130434783
3,0.1536761703009301,0.1423961702896201,0.6092843326885881,0.6695652173913044
4,0.1471438495806153,0.1416294271531312,0.6286266924564797,0.6608695652173913
5,0.1459601606517972,0.1341551978950915,0.6063829787234043,0.6608695652173913
6,0.1415718119137522,0.1330565387788026,0.6363636363636364,0.6521739130434783
7,0.1451033703420794,0.1264824692969736,0.6228239845261122,0.6956521739130435
8,0.1374253112412052,0.1275838152869888,0.6305609284332688,0.6956521739130435
9,0.137771015039265,0.1272349574643632,0.6441005802707931,0.6869565217391305
10,0.1346039970619766,0.127081550690143,0.6586073500967118,0.6782608695652174
11,0.1354829262026965,0.1270867612698804,0.6499032882011605,0.7217391304347827
12,0.1312923113774054,0.1236554348598355,0.6566731141199227,0.7217391304347827
13,0.1314846478128802,0.1263165929071281,0.6586073500967118,0.7130434782608696
14,0.1290621082775828,0.1168394980871159,0.6595744680851063,0.7043478260869566
15,0.1288907693940389,0.1160718797341637,0.6537717601547389,0.7304347826086957
16,0.127139648137978,0.1200968277195225,0.6702127659574468,0.7043478260869566
17,0.1261947421029181,0.1190313869196435,0.6615087040618955,0.7043478260869566
18,0.1246438546960081,0.1204285920962043,0.6856866537717602,0.6956521739130435
19,0.1247817598412991,0.1214379371508308,0.6653771760154739,0.7043478260869566
20,0.1196738115765831,0.1158412508990453,0.718568665377176,0.6956521739130435
21,0.1177381600183029,0.1167448317227156,0.6914893617021277,0.7304347826086957
22,0.1216248685144594,0.1142079885887063,0.6943907156673114,0.7130434782608696
23,0.1200131349107052,0.1137177920859792,0.7108317214700194,0.7565217391304347
24,0.1142431781185895,0.1081356744403424,0.7021276595744681,0.782608695652174
25,0.111656219631837,0.10538338500520457,0.7379110251450677,0.7565217391304347
26,0.11293982011148962,0.10659449087536853,0.7224371373307543,0.782608695652174
27,0.11187551798915032,0.10451738912126292,0.7408123791102514,0.7652173913043478
28,0.10978802338213708,0.11083605619876281,0.7350096711798839,0.7478260869565218
29,0.11127223207019053,0.10428767774416053,0.7127659574468085,0.782608695652174
30,0.10613132289807155,0.10491373526013416,0.7350096711798839,0.7565217391304347
31,0.1015727178444023,0.11386126577854157,0.7640232108317214,0.7391304347826086
32,0.10696980243321774,0.11886577450710795,0.741779497098646,0.7304347826086957
33,0.10521559636297724,0.09633305007996766,0.7572533849129593,0.782608695652174
34,0.09908483465647099,0.10420578251714292,0.7659574468085106,0.7565217391304347
35,0.09995310893372364,0.10475924338983453,0.7678916827852998,0.7478260869565218
36,0.09599534027292835,0.10274233494115913,0.7736943907156673,0.7739130434782608
